trip_id,passenger_name,age,city,transport_mode,distance_km,fare,trip_start,trip_end,rating,weather_condition,payment_method
TRP12505, Hunter Cooley ,61,,BUS ,unknown,716.06,02-03-2026 00:17,03-02-2026 01:34,4.5,,Card
TRP12506,,68,Kolkata,BUS ,1.72,,2025-10-09 08:25:32,2025-10-09 10:04:32,1.0,Fog,
TRP12507,Robert Hernandez,73,,metro,17.1,506.04,09-22-2025 04:02,2025-09-22 06:25:02,2.9,storm,UPI
TRP12508,,N/A,Delhi,BUS ,unknown,,04-25-2026 18:50,25-04-2026 19:13,4.6,Rainy,Card
TRP12509,KATIE RILEY,32,Mumbai,BUS ,,₹554.94,2025-10-06 19:41:50,,3.5,Cloudy,Cash
TRP12510,Kyle,N/A,Mumbai,Taxi,2.08,749.07,12-14-2025 06:48,2025-12-14 08:03:20,-1,Cloudy,UPI
TRP12511,HALEY WALKER,twenty five,delhi,train,8.1,,05/03/2026 01:10 AM,,-1,Rainy,Cash
TRP12512,,N/A,Bangalore,Auto,30.53,563.11,2025-11-28 11:47:57,2025-11-28 13:44:57,2.2,Rainy,wallet
TRP12513,CHRIS ROSS,N/A,,Bus,7.71,error,05-10-2025 14:54,2025-05-10 17:27:52,five,storm,Card
TRP12514,JOSEPH PATTERSON,N/A,Hyderabad,Bike,19.27,,07-06-2025 21:33,06-07-2025 22:05,3.8,Cloudy,wallet
TRP12515,,,Pune,Auto,12.75,₹31.6,26/06/2025 02:46 AM,2025-06-26 03:44:32,-1,,UPI
TRP12516,Cynthia Bishop,,Delhi,Taxi,unknown,753.58,31/01/2026 12:46 AM,,6,storm,cash 
TRP12517,Yvonne,,Bangalore,train,,error,15/11/2025 11:02 PM,16-11-2025 00:56,,Rainy,wallet
TRP12518,MANDY WATKINS,19, Mumbai ,Taxi,10.86,₹63.72,invalid_date,05-08-2025 21:20,6,Fog,Cash
TRP12519,,,Bangalore,Bus,25.8,₹617.57,2025-06-15 20:04:35,15-06-2025 22:18,-1,storm,Cash
TRP12520,Kevin Rodriguez,, Mumbai ,metro,45.4,₹481.14,28/03/2026 06:24 AM,,6,Fog,cash 
TRP12521,Christy Williams,43,delhi,Taxi,15.0,₹675.44,2025-08-28 05:15:18,,five,Fog,cash 
TRP12522,Roy Jones,N/A,Kolkata,Bike,45.51,,14/02/2026 03:42 PM,2026-02-14 18:03:47,,Cloudy,wallet
TRP12523, Tiffany Fitzgerald ,twenty five,Pune,Metro,9.96,error,2025-11-16 08:51:06,16-11-2025 10:12,-1,Cloudy,wallet
TRP12524,Michelle,30, Mumbai ,BUS ,unknown,,invalid_date,2025-05-18 18:55:48,-1,Cloudy,wallet
TRP12525,Michelle Price,34,Hyderabad,Walk,24.84,₹1106.32,12-01-2025 15:55,2025-12-01 16:19:34,4.9,sunny,wallet
TRP12526,Matthew,N/A,delhi,Bike,unknown,₹755.24,04/01/2026 11:32 PM,,,,cash 
TRP12527, Kelly Santana ,twenty five,Delhi,metro,1.7,error,2026-04-25 14:42:59,2026-04-25 15:51:59,6,Fog,wallet
TRP12528, Jessica Hicks ,23,,BUS ,16.5,,11-22-2025 17:23,2025-11-22 20:17:30,-1,sunny,wallet
TRP12529, Jean Woods ,27,Bangalore,Metro,8.9,error,2025-06-27 00:18:07,2025-06-27 03:13:07,,Sunny,UPI
TRP12530,,twenty five, Mumbai ,train,unknown,error,11/10/2025 07:19 PM,11-10-2025 19:59,,storm,
TRP12531,,twenty five,,train,44.78,error,,2026-03-26 10:50:13,,Rainy,wallet
TRP12532,Rebecca Alvarez,35,Bangalore,train,,26.02,13/01/2026 12:26 PM,13-01-2026 12:50,,sunny,wallet
TRP12533,Shannon Ritter,,Mumbai,Bike,30.64,error,12-05-2025 02:46,,,Fog,Card
TRP12534,Joseph,twenty five,Delhi,Metro,,error,09/10/2025 09:46 PM,2025-10-09 23:07:47,,Rainy,
TRP12535,CAROLYN BARNES,58,,metro,unknown,₹1165.12,2026-01-02 18:33:15,02-01-2026 19:18,,sunny,wallet
TRP12536,,72,delhi,Metro,34.3,1131.49,2025-08-21 14:07:06,2025-08-21 16:18:06,,Sunny,
TRP12537,BENJAMIN ROJAS,38,Pune,Bike,49.0,,08-07-2025 23:40,,five,storm,
TRP12538,Jeffrey,N/A,Chennai,Bike,,137.71,,30-12-2025 18:26,,Rainy,
TRP12539,,,Hyderabad,Walk,45.1,₹854.39,11-24-2025 04:18,,,Fog,UPI
TRP12540,,twenty five,Chennai,Metro,,₹50.3,31/08/2025 03:39 PM,,6,,Card
TRP12541,Cynthia,N/A,Chennai,Auto,,error,02-14-2026 06:18,,6,storm,UPI
TRP12542,Edwin,,Kolkata,BUS ,unknown,999.01,invalid_date,,4.6,Sunny,Cash
TRP12543,,44,Kolkata,Bike,unknown,error,04-03-2026 23:31,2026-04-04 02:18:08,-1,Rainy,wallet
TRP12544,Jeffrey,38,delhi,Metro,unknown,440.59,01-07-2026 09:05,07-01-2026 10:37,-1,Sunny,Card
TRP12545,,twenty five,Kolkata,Walk,44.72,₹1490.97,10/03/2026 10:15 PM,10-03-2026 23:33,6,,Cash
TRP12546,,,Chennai,Bus,,,,,,sunny,Card
TRP12547,,,Chennai,Bus,8.65,,12/02/2026 05:21 PM,2026-02-12 20:09:03,-1,Sunny,Card
TRP12548,Carl,, Mumbai ,metro,38.6,96.74,2025-10-13 08:20:11,,2.5,,wallet
TRP12549,NANCY WEISS,twenty five,Bangalore,BUS ,unknown,₹515.37,invalid_date,,,,wallet
TRP12550,Anthony Davis,48,Chennai,BUS ,26.3,₹261.36,,,five,storm,cash 
TRP12551,Brianna Thomas,N/A,Hyderabad,Bike,unknown,error,04/05/2026 01:47 PM,,five,,cash 
TRP12552,Amanda Russo,N/A,Mumbai,Walk,unknown,error,04-17-2026 10:27,,five,Rainy,UPI
TRP12553,Cynthia Meyer,44,Chennai,Bus,,error,,04-04-2026 16:43,6,storm,Card
TRP12554,Alicia Sullivan,25,Delhi,Metro,,,invalid_date,2026-02-27 00:24:29,,Sunny,
TRP12555,YOLANDA THOMAS,30,Delhi,train,10.47,error,,2026-04-22 12:36:50,-1,storm,
TRP12556,,twenty five,delhi,Bike,unknown,error,12/07/2025 04:47 PM,2025-07-12 18:13:26,,Rainy,
TRP12557,Jennifer,twenty five, Mumbai ,BUS ,33.2,501.25,11-18-2025 09:14,18-11-2025 10:38,,sunny,Cash
TRP12558,,,Kolkata,Walk,29.2,₹408.8,10-14-2025 04:17,2025-10-14 06:43:31,five,sunny,wallet
TRP12559, Tammy Parks ,N/A,delhi,Auto,,,2026-01-21 21:18:34,,1.6,,Cash
TRP12560,Terrance Ramirez,21,Pune,BUS ,,,invalid_date,2025-06-15 17:14:12,6,,wallet
TRP12561, Melanie Rios DDS ,66,Hyderabad,Metro,36.1,₹21.49,03-13-2026 20:52,13-03-2026 22:37,,storm,Card
TRP12562, Anna Wilson ,,Hyderabad,BUS ,36.5,729.95,2025-11-23 20:08:06,23-11-2025 21:39,-1,Sunny,
TRP12563,DENISE ALLEN,31,,Bike,unknown,193.57,2026-02-22 06:44:24,22-02-2026 08:36,,Rainy,wallet
TRP12564,LISA ANDREWS,69,Hyderabad,Auto,unknown,error,2025-10-01 01:04:59,,6,Rainy,cash 
TRP12565,LORI FRANK,75,Pune,Bus,18.23,error,invalid_date,,6,sunny,wallet
TRP12566,Julie Anderson,37,Kolkata,Bus,33.2,₹657.5,,,6,storm,Cash
TRP12567,,,Delhi,metro,23.6,₹241.37,,,-1,Cloudy,Card
TRP12568, Donna Turner ,70, Mumbai ,metro,unknown,error,invalid_date,2026-04-07 15:28:23,,Cloudy,UPI
TRP12569,CHAD NOVAK,16,,BUS ,16.9,,2026-04-29 08:23:26,2026-04-29 08:32:26,five,storm,wallet
TRP12570,LORI GLOVER,62,Mumbai,Walk,19.71,₹812.84,invalid_date,03-06-2025 18:22,4.8,,UPI
TRP12571, Andrew Smith ,N/A,Delhi,Bike,unknown,error,27/07/2025 12:56 AM,27-07-2025 03:44,4.9,sunny,UPI
TRP12572,Steven Wood,57,Mumbai,Walk,unknown,584.19,09-20-2025 05:53,20-09-2025 06:04,,storm,
TRP12573,Brandon,N/A,Delhi,Walk,,,invalid_date,,3.3,sunny,
TRP12574,Amy Fletcher,twenty five,Pune,metro,2.0,error,2026-02-05 18:02:43,05-02-2026 20:20,2.2,storm,
TRP12575, Robert Payne ,,Mumbai,Bus,unknown,1256.18,invalid_date,2025-09-14 08:10:58,3.2,Fog,
TRP12576,,38,Bangalore,Bike,1.6,,19/06/2025 04:12 PM,19-06-2025 18:20,5.0,Rainy,Cash
TRP12577,ALEXANDER LEWIS,21, Mumbai ,train,18.0,,06-27-2025 02:37,,6,Fog,
TRP12578,Alan Green,33,Hyderabad,metro,,131.42,14/07/2025 09:15 PM,14-07-2025 21:22,,Cloudy,UPI
TRP12579,BRIAN MATHIS,,delhi,Metro,unknown,,03-29-2026 06:11,2026-03-29 07:50:27,,Cloudy,UPI
TRP12580,Paul Rodriguez,31,Mumbai,Bus,43.0,619.99,06-14-2025 22:40,2025-06-15 01:37:46,-1,sunny,Card
TRP12581,Allison,twenty five,Chennai,BUS ,unknown,error,25/05/2025 05:27 AM,25-05-2025 06:53,five,Rainy,Card
TRP12582,JASON MORGAN,twenty five,Mumbai,Auto,40.1,,13/09/2025 11:43 AM,,five,Rainy,Card
TRP12583,Jennifer Young,N/A,Hyderabad,Walk,,,invalid_date,,-1,storm,UPI
TRP12584,Aimee,38,delhi,Taxi,43.5,₹653.1,08-18-2025 16:56,,five,storm,Cash
TRP12585,,N/A, Mumbai ,Taxi,unknown,1138.48,invalid_date,25-04-2026 01:49,4.4,Sunny,Card
TRP12586,CHRISTINE HOPKINS,,Delhi,Auto,,,,,6,Rainy,
TRP12587, Kevin Williams ,,,metro,,387.3,31/01/2026 04:47 PM,,five,,cash 
TRP12588, Tiffany Perez ,N/A,delhi,Walk,38.2,,2025-05-26 18:57:24,2025-05-26 20:27:24,6,Rainy,UPI
TRP12589,JOSE GUTIERREZ,twenty five,Kolkata,train,unknown,error,26/05/2025 01:15 AM,,1.2,Cloudy,
TRP12590, David Jones ,,,Auto,30.66,₹588.82,16/04/2026 02:37 AM,,6,Rainy,cash 
TRP12591,,62,Kolkata,Taxi,19.3,1196.59,invalid_date,,1.8,Fog,wallet
TRP12592,,,Bangalore,Walk,34.6,₹128.51,23/06/2025 03:08 PM,,-1,Cloudy,
TRP12593,Miguel Blake,51, Mumbai ,train,38.36,1328.91,,,five,,wallet
TRP12594,Jaime Clark,, Mumbai ,Metro,,₹1159.41,03/06/2025 09:43 PM,2025-06-03 23:52:13,five,storm,
TRP12595, David Berg ,,Chennai,metro,39.29,1078.35,03/09/2025 02:26 PM,,five,Sunny,cash 
TRP12596, Patricia Ramos ,N/A,Pune,metro,36.08,841.88,,,6,Rainy,cash 
TRP12597,Richard Decker,twenty five,Mumbai,Bus,19.9,477.57,04/08/2025 09:08 AM,2025-08-04 09:46:49,6,Cloudy,Cash
TRP12598, Rachel Cruz ,66,Kolkata,Taxi,43.6,1286.9,,01-06-2025 12:56,five,Sunny,wallet
TRP12599,PHILLIP DAVIS,N/A,Mumbai,train,unknown,1317.69,,08-01-2026 04:55,1.9,Sunny,Cash
TRP12600, Mrs. Amanda Lawson ,twenty five,Hyderabad,Bus,unknown,251.03,05/09/2025 02:02 PM,,2.8,Rainy,Cash
TRP12601,,72,Mumbai,Bike,,₹593.52,2025-07-21 02:43:25,21-07-2025 04:31,6,Rainy,Cash
TRP12602,Marisa,19, Mumbai ,Metro,unknown,,19/11/2025 08:09 PM,2025-11-19 21:12:09,2.4,storm,
TRP12603,DENNIS MATHEWS,N/A,Mumbai,Metro,,₹196.89,10-30-2025 21:40,,,Sunny,UPI
TRP12604,JULIA CARTER,58,,train,unknown,,30/10/2025 01:08 PM,30-10-2025 13:36,6,storm,Card
TRP12605,FRANK SNYDER,31,Chennai,train,,731.16,12-12-2025 22:18,,1.1,Sunny,cash 
TRP12606,Michael,twenty five,Pune,BUS ,,657.18,invalid_date,01-08-2025 12:08,1.0,Rainy,cash 
TRP12607,Deanna,N/A,Hyderabad,metro,,₹1119.48,2025-11-16 04:34:53,,-1,Sunny,UPI
TRP12608,ALEXANDER LUNA,26,Pune,Walk,6.15,620.83,12-31-2025 18:56,2025-12-31 21:05:56,,Sunny,
TRP12609,,,delhi,BUS ,,₹1330.39,04/10/2025 06:14 PM,,-1,,Card
TRP12610,WILLIAM HARRISON,,Hyderabad,train,37.4,₹263.71,08-30-2025 21:20,,4.9,Sunny,UPI
TRP12611, Kathleen Hudson ,N/A,Chennai,Bike,24.91,error,,26-12-2025 22:59,,Rainy,Cash
TRP12612,James,N/A,Hyderabad,Metro,47.9,234.82,,25-03-2026 16:02,five,Fog,wallet
TRP12613,Robert,,Bangalore,Bike,10.95,₹923.1,04-18-2026 23:02,2026-04-19 00:13:42,3.6,Fog,
TRP12614, Marie Green ,,Delhi,Taxi,21.5,error,24/05/2025 05:57 PM,2025-05-24 18:05:50,,Fog,UPI
TRP12615,Mrs. Sherri Thompson MD,28,delhi,train,10.14,1363.07,02-01-2026 19:28,01-02-2026 21:38,3.7,storm,UPI
TRP12616, Cristian Wells ,N/A, Mumbai ,Bike,28.1,error,2025-12-06 21:55:46,2025-12-07 00:38:46,-1,Rainy,cash 
TRP12617, Sean Cunningham ,N/A,Pune,Bus,4.0,error,invalid_date,19-05-2025 21:40,,storm,UPI
TRP12618,Amanda,19,Kolkata,Walk,,₹1476.62,invalid_date,2025-11-19 10:28:16,-1,Rainy,cash 
TRP12619, Amy Armstrong ,twenty five, Mumbai ,Walk,31.8,₹802.49,07-03-2025 13:21,2025-07-03 14:48:15,five,,
TRP12620,,N/A,,Bus,27.3,₹294.8,2025-10-04 23:13:19,05-10-2025 01:52,6,storm,UPI
TRP12621,Kim Hernandez,58,Chennai,Metro,,error,invalid_date,,1.6,Cloudy,
TRP12622,Thomas Nguyen,N/A,Delhi,BUS ,44.18,,10-16-2025 07:35,,6,Cloudy,Cash
TRP12623,Angela,,Pune,BUS ,unknown,,invalid_date,20-10-2025 20:43,,Cloudy,wallet
TRP12624,,,Bangalore,train,unknown,₹411.42,2026-03-05 14:14:18,2026-03-05 16:24:18,-1,Sunny,cash 
TRP12625,Jill May,,Hyderabad,Bus,unknown,error,,,five,Cloudy,cash 
TRP12626, Brian Diaz ,67,Mumbai,train,2.64,882.86,07-06-2025 19:01,2025-07-06 19:46:37,6,,UPI
TRP12627, Daniel Brock ,twenty five,delhi,Auto,27.17,,20/03/2026 07:36 AM,20-03-2026 08:00,6,,Cash
TRP12628, Linda Perkins ,twenty five,Pune,Bus,,₹1389.3,invalid_date,2026-01-20 12:31:21,-1,storm,UPI
TRP12629,Scott,N/A,Hyderabad,Walk,,₹1407.12,2026-01-27 06:41:55,27-01-2026 07:02,,Cloudy,UPI
TRP12630, Brenda Barnes ,,Delhi,Metro,,350.92,,,-1,,Cash
TRP12631, Krystal Smith ,,Delhi,metro,,1347.66,20/10/2025 07:21 AM,20-10-2025 10:17,6,sunny,
TRP12632,RONALD SULLIVAN,twenty five,Pune,Bus,13.9,error,invalid_date,2025-10-04 19:14:46,-1,Rainy,
TRP12633,Angela Wagner,twenty five,delhi,Taxi,unknown,,2025-11-12 09:52:16,,-1,sunny,
TRP12634,BARBARA GRIMES,33,Mumbai,train,unknown,error,2025-11-01 05:06:06,2025-11-01 07:33:06,6,,UPI
TRP12635,STEPHANIE CANTRELL,47,Mumbai,metro,unknown,₹294.4,20/09/2025 03:18 AM,2025-09-20 03:31:39,6,Sunny,wallet
TRP12636,Nicole West,twenty five, Mumbai ,Bike,36.6,error,,2026-02-17 10:31:06,6,,
TRP12637,Christopher,49,Delhi,Walk,35.05,₹814.8,,,-1,,UPI
TRP12638,,N/A,,Auto,unknown,error,,2025-09-08 03:09:38,-1,Fog,UPI
TRP12639,,,,metro,unknown,,invalid_date,2025-06-19 05:06:08,4.4,Fog,wallet
TRP12640,CRYSTAL HESS,,delhi,metro,,590.86,2026-02-07 13:53:38,2026-02-07 15:08:38,3.2,Fog,Card
TRP12641, Elizabeth White ,twenty five,Delhi,metro,,,23/11/2025 04:38 PM,2025-11-23 18:26:44,-1,,cash 
TRP12642, William Morris ,,Chennai,Taxi,23.5,₹635.7,12-18-2025 19:44,,five,storm,cash 
TRP12643,,71,Pune,Walk,15.3,₹391.49,invalid_date,,five,storm,
TRP12644,Mary,42, Mumbai ,Bike,17.8,,28/10/2025 06:40 AM,,,Cloudy,UPI
TRP12645, Tyler Spencer ,50,Chennai,BUS ,unknown,error,01-21-2026 01:09,2026-01-21 01:23:16,,Sunny,UPI
TRP12646,Julia,,delhi,Metro,unknown,934.42,2026-04-23 19:48:35,,five,storm,
TRP12647, Tommy Rogers ,twenty five,,Bike,1.13,469.95,17/12/2025 03:14 AM,17-12-2025 05:59,-1,Sunny,cash 
TRP12648, Dawn Luna ,36,Delhi,metro,42.8,error,03/11/2025 03:17 AM,,4.2,Rainy,UPI
TRP12649,,twenty five,delhi,Walk,29.81,,02-23-2026 18:56,23-02-2026 20:55,,Cloudy,wallet
TRP12650,STEVEN MARSHALL,25,Mumbai,Metro,34.59,,invalid_date,2025-11-03 08:04:14,,Sunny,Cash
TRP12651,,41,Pune,train,41.57,996.79,invalid_date,03-01-2026 02:59,five,Fog,Card
TRP12652,Tricia,,,Bus,unknown,error,invalid_date,14-12-2025 00:18,,Fog,wallet
TRP12653,Debra Williams,twenty five,Kolkata,Taxi,unknown,,,25-05-2025 06:53,6,,Cash
TRP12654,,61, Mumbai ,BUS ,38.13,446.9,invalid_date,2026-04-03 16:08:06,-1,storm,Card
TRP12655,Christopher,,Mumbai,Auto,unknown,₹1118.77,,,,Rainy,Cash
TRP12656,KATHLEEN MCLAUGHLIN,twenty five,Kolkata,Walk,17.19,,invalid_date,,five,Sunny,wallet
TRP12657,MICHAEL MITCHELL,, Mumbai ,Auto,,,10/05/2025 07:07 PM,10-05-2025 19:37,6,storm,wallet
TRP12658,,67,Chennai,Taxi,7.5,error,12-21-2025 01:49,21-12-2025 03:54,-1,Sunny,UPI
TRP12659,Nancy Jones,N/A,Hyderabad,Bike,,₹321.0,,26-06-2025 09:52,,Sunny,UPI
TRP12660, Amanda Wood ,N/A, Mumbai ,metro,25.8,error,invalid_date,2025-06-28 04:08:13,3.3,Fog,Cash
TRP12661,,N/A,,Metro,,,invalid_date,12-12-2025 11:13,1.7,storm,UPI
TRP12662,Thomas,N/A,Bangalore,BUS ,,₹1244.28,invalid_date,01-05-2026 00:07,6,Fog,Cash
TRP12663,,31,Kolkata,train,unknown,1472.74,07-18-2025 11:51,18-07-2025 12:54,-1,Cloudy,
TRP12664,Sarah Coleman,59, Mumbai ,Walk,27.21,1338.16,15/07/2025 01:23 AM,,-1,Rainy,cash 
TRP12665,BILLY SALINAS,,,BUS ,15.9,error,2026-02-23 02:29:42,,6,storm,
TRP12666, Scott Davis ,64,Pune,Bus,unknown,1153.09,2025-09-10 08:30:30,2025-09-10 09:36:30,6,Rainy,Card
TRP12667,,N/A,Delhi,Bike,,,invalid_date,17-01-2026 05:14,five,sunny,Card
TRP12668,,N/A,Mumbai,Taxi,unknown,91.63,26/02/2026 04:07 AM,,,Cloudy,UPI
TRP12669,,16,,Taxi,18.4,,,07-05-2026 19:23,-1,Sunny,Cash
TRP12670,Julia Stewart,twenty five,Chennai,Bus,,41.58,invalid_date,14-11-2025 01:16,,,UPI
TRP12671, Donna Hamilton ,,Mumbai,Taxi,unknown,,,21-04-2026 05:43,4.6,Sunny,cash 
TRP12672,Courtney,N/A,delhi,train,unknown,,invalid_date,21-09-2025 22:30,five,Sunny,cash 
TRP12673,Alejandro,,Chennai,Taxi,unknown,error,12-31-2025 00:26,31-12-2025 02:05,2.7,Rainy,
TRP12674,Sharon Collins,64,Kolkata,train,,₹96.66,,2025-10-18 03:56:24,five,sunny,Card
TRP12675,STACY RICHARDSON,N/A,Bangalore,Walk,48.2,error,2026-02-07 13:21:51,07-02-2026 16:11,-1,Sunny,UPI
TRP12676,,,Hyderabad,Bus,13.0,705.53,11-22-2025 00:17,2025-11-22 02:30:22,-1,Rainy,
TRP12677,Krystal,N/A,Hyderabad,Bike,unknown,error,2025-12-23 15:56:39,,,sunny,cash 
TRP12678, Sarah Cardenas ,,Bangalore,Walk,12.68,,,05-02-2026 21:03,five,Cloudy,Cash
TRP12679,Kimberly,32,Delhi,Taxi,unknown,179.05,,30-03-2026 12:05,,,UPI
TRP12680,,17,Chennai,Bike,unknown,₹1124.09,28/10/2025 10:07 AM,2025-10-28 11:51:28,,sunny,
TRP12681,Katherine,,Bangalore,metro,25.4,error,21/10/2025 05:06 PM,2025-10-21 19:30:44,-1,Cloudy,Card
TRP12682,MICHAEL CERVANTES,17,Hyderabad,Bus,,₹829.48,2025-07-28 12:38:40,,,storm,UPI
TRP12683,,, Mumbai ,Auto,42.8,,2025-09-15 20:48:19,15-09-2025 22:36,,sunny,wallet
TRP12684,JOHN PATEL,,delhi,Metro,45.7,error,,05-10-2025 01:25,4.3,sunny,cash 
TRP12685,,twenty five,Delhi,BUS ,unknown,87.56,01-25-2026 09:45,2026-01-25 11:48:20,6,sunny,Card
TRP12686,,,Chennai,Taxi,,1240.55,invalid_date,2025-11-26 11:32:30,-1,storm,Cash
TRP12687,,57,Mumbai,Bus,38.1,742.68,,,five,storm,Cash
TRP12688, Joseph Gallagher ,,Kolkata,BUS ,unknown,error,14/05/2025 01:59 PM,,-1,Rainy,Cash
TRP12689,MIGUEL GARRETT,16,Mumbai,train,unknown,284.14,invalid_date,08-08-2025 00:22,6,storm,
TRP12690,Adam,18,Pune,Metro,unknown,₹746.29,05-21-2025 04:45,21-05-2025 05:23,,Fog,wallet
TRP12691,April Price,18,Pune,Metro,unknown,₹690.63,04-12-2026 17:41,2026-04-12 18:04:54,3.2,Sunny,wallet
TRP12692,JENNIFER HUBBARD,67, Mumbai ,Bike,24.08,error,03-18-2026 04:30,18-03-2026 04:50,6,,Card
TRP12693,,,Hyderabad,BUS ,unknown,,,,6,Cloudy,Cash
TRP12694,Chelsea Robinson,53,,Auto,,,15/01/2026 07:38 AM,2026-01-15 08:24:28,,Fog,UPI
TRP12695,DENNIS WEST,twenty five,Delhi,Bike,30.98,1185.54,01/10/2025 11:28 PM,01-10-2025 23:39,6,Fog,Card
TRP12696,Danielle,twenty five,,train,40.44,₹332.01,2026-01-24 08:05:48,2026-01-24 09:37:48,five,sunny,
TRP12697,JAMES PAUL,N/A, Mumbai ,Taxi,unknown,₹1435.85,,2026-04-28 06:45:15,,Cloudy,
TRP12698,Brandon Reynolds,72,Pune,Bus,6.26,₹1059.09,invalid_date,06-06-2025 22:47,6,storm,UPI
TRP12699,Tyler Tanner,,Mumbai,train,26.31,error,invalid_date,2025-09-25 21:06:22,five,Sunny,Card
TRP12700,TRACY ROLLINS,,Chennai,BUS ,6.61,error,invalid_date,,4.3,Fog,wallet
TRP12701,ANTHONY NGUYEN,71,Kolkata,train,17.4,₹294.88,invalid_date,21-08-2025 00:42,-1,Cloudy,cash 
TRP12702, Alan Hayden ,twenty five,,Walk,31.7,₹1093.21,invalid_date,,4.3,Fog,
TRP12703,Debbie Ford,N/A,Delhi,BUS ,,error,17/10/2025 05:25 AM,2025-10-17 08:20:55,,storm,wallet
TRP12704,COURTNEY HERNANDEZ,61,Pune,Bus,,₹950.84,,20-05-2025 19:35,five,sunny,
TRP12705,,59,Pune,Taxi,27.83,error,2026-02-21 21:21:08,,five,Sunny,cash 
TRP12706,,19, Mumbai ,Auto,unknown,622.97,invalid_date,23-08-2025 11:46,five,Fog,wallet
TRP12707,MELISSA MARSHALL,N/A,Mumbai,train,8.1,error,invalid_date,04-05-2026 14:24,five,Rainy,wallet
TRP12708,,N/A, Mumbai ,BUS ,unknown,error,26/11/2025 02:11 AM,,3.8,Cloudy,Card
TRP12709,Theresa,twenty five,Pune,Taxi,unknown,,2025-07-06 09:56:46,2025-07-06 12:14:46,-1,storm,wallet
TRP12710, David Lewis ,30,Kolkata,Bus,,error,12/11/2025 05:31 AM,2025-11-12 07:03:52,-1,storm,cash 
TRP12711,Kevin,,,Taxi,19.2,₹569.92,,21-12-2025 08:51,6,Sunny,
TRP12712,John,16,Hyderabad,BUS ,13.73,error,05-28-2025 06:11,2025-05-28 08:28:56,five,Sunny,UPI
TRP12713, John Parsons ,, Mumbai ,Auto,unknown,₹1313.06,07-29-2025 18:36,2025-07-29 19:46:28,-1,Cloudy,Cash
TRP12714, Cheryl Adams ,twenty five,Hyderabad,Auto,,,2025-09-12 16:02:48,,4.1,Sunny,
TRP12715,Jennifer Poole,,Chennai,Bus,unknown,,,,1.0,Rainy,wallet
TRP12716, Lori Adams ,,delhi,Bus,,308.06,2025-08-07 00:07:45,,,storm,cash 
TRP12717,Heather,74,Delhi,Auto,unknown,error,2025-06-23 11:15:15,,6,Fog,cash 
TRP12718,Jenna,25,Chennai,BUS ,16.8,₹841.54,2025-06-10 16:05:22,2025-06-10 18:24:22,6,Fog,wallet
TRP12719,RICKY BRADFORD,42, Mumbai ,Metro,18.89,1297.25,30/12/2025 07:03 PM,2025-12-30 19:09:09,five,storm,cash 
TRP12720,APRIL THOMAS,41,delhi,Taxi,unknown,₹1138.52,invalid_date,2026-03-26 23:49:26,-1,Sunny,wallet
TRP12721,,twenty five,Chennai,BUS ,unknown,,,,1.2,sunny,
TRP12722,VANESSA HOUSTON,twenty five,,Taxi,,error,02-22-2026 05:17,,five,Fog,cash 
TRP12723,TARA HALE,,Chennai,metro,44.9,,,2025-05-21 16:59:01,five,sunny,
TRP12724,REBECCA COOPER,N/A, Mumbai ,metro,unknown,,30/08/2025 06:43 AM,,-1,Sunny,wallet
TRP12725,Michael Patel,58,Hyderabad,Walk,,₹1053.34,invalid_date,2026-01-16 21:16:01,-1,Cloudy,
TRP12726,James Warren,72,Kolkata,Bus,unknown,985.08,05-16-2025 20:54,16-05-2025 22:09,4.7,sunny,Cash
TRP12727,,,Bangalore,metro,,,2025-11-14 19:16:21,,6,Rainy,cash 
TRP12728,,38,Delhi,BUS ,33.18,,2025-08-10 16:22:05,2025-08-10 18:23:05,6,Fog,UPI
TRP12729,Ryan,twenty five,,Taxi,,1312.4,10-24-2025 11:16,24-10-2025 13:41,4.3,Sunny,Cash
TRP12730,Stephanie,57,Mumbai,Taxi,unknown,,2025-10-08 01:36:48,2025-10-08 03:44:48,,Sunny,cash 
TRP12731,Miguel Scott,,Bangalore,Bike,35.03,error,25/05/2025 02:57 AM,25-05-2025 05:06,6,Fog,wallet
TRP12732, Tyler Chandler ,31, Mumbai ,Auto,17.33,1418.19,invalid_date,2025-07-01 23:41:37,6,Fog,
TRP12733,Michelle Gould,N/A,Bangalore,Metro,34.22,error,invalid_date,2025-05-19 08:39:36,6,Cloudy,
TRP12734,GINA RODRIGUEZ,,Pune,Walk,,error,01-21-2026 06:32,21-01-2026 08:59,,Sunny,
TRP12735, Jeffrey Torres ,N/A, Mumbai ,BUS ,,1314.69,2025-12-31 19:08:56,2025-12-31 20:10:56,,Fog,Card
TRP12736, Susan Blake ,N/A,Chennai,Auto,,,invalid_date,2025-06-17 06:16:02,2.1,,
TRP12737,Spencer,N/A,Pune,Auto,24.6,912.97,,2025-09-17 01:25:40,3.4,Rainy,cash 
TRP12738, Sean Barnett ,N/A,,Walk,unknown,₹1410.03,13/11/2025 02:08 AM,13-11-2025 03:16,-1,storm,wallet
TRP12739,Maria Mack,21,Mumbai,train,,1412.43,,,-1,Cloudy,Card
TRP12740,,25,Kolkata,Auto,,₹1498.25,04-19-2026 12:12,19-04-2026 14:59,-1,Cloudy,cash 
